country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,language
South Korea,KR,2025-10-26,TV,8,Crime Scene Zero,Crime Scene Zero: Season 1,5,English
South Korea,KR,2025-10-26,TV,9,You and Everything Else,You and Everything Else: Limited Series,7,English
South Korea,KR,2025-10-26,TV,10,First Lady,First Lady: Season 1,4,English
South Korea,KR,2025-10-19,Films,1,Good News,,1,English
South Korea,KR,2025-10-19,Films,2,Tarot,,2,English
South Korea,KR,2025-10-19,Films,3,The Woman in Cabin 10,,2,English
South Korea,KR,2025-10-19,Films,4,Noise,,2,English
South Korea,KR,2025-10-19,Films,5,KPop Demon Hunters,,18,English
South Korea,KR,2025-10-19,Films,6,Mantis,,4,English
South Korea,KR,2025-10-19,Films,7,Kingmaker,,1,English
South Korea,KR,2025-10-19,Films,8,Caramelo,,1,English
South Korea,KR,2025-10-19,Films,9,28 Years Later,,1,English
South Korea,KR,2025-10-19,Films,10,Yadang: The Snitch,,6,English
South Korea,KR,2025-10-19,TV,1,"Genie, Make a Wish","Genie, Make a Wish: Season 1",3,English
South Korea,KR,2025-10-19,TV,2,Typhoon Family,Typhoon Family: Limited Series,2,English
South Korea,KR,2025-10-19,TV,3,My Grumpy Secretary,My Grumpy Secretary 2025,3,English
South Korea,KR,2025-10-19,TV,4,The Ballad of Us,The Ballad of Us 2025,4,English
South Korea,KR,2025-10-19,TV,5,Crime Scene Zero,Crime Scene Zero: Season 1,4,English
South Korea,KR,2025-10-19,TV,6,Chainsaw Man,Chainsaw Man: Season 1,3,English
South Korea,KR,2025-10-19,TV,7,Romantics Anonymous,Romantics Anonymous: Season 1,1,English
South Korea,KR,2025-10-19,TV,8,You and Everything Else,You and Everything Else: Limited Series,6,English
South Korea,KR,2025-10-19,TV,9,First Lady,First Lady: Season 1,3,English
South Korea,KR,2025-10-19,TV,10,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",9,English
South Korea,KR,2025-10-12,Films,1,Mantis,,3,English
South Korea,KR,2025-10-12,Films,2,Noise,,1,English
South Korea,KR,2025-10-12,Films,3,KPop Demon Hunters,,17,English
South Korea,KR,2025-10-12,Films,4,Tarot,,1,English
South Korea,KR,2025-10-12,Films,5,Yadang: The Snitch,,5,English
South Korea,KR,2025-10-12,Films,6,Kill Boksoon,,11,English
South Korea,KR,2025-10-12,Films,7,The Woman in Cabin 10,,1,English
South Korea,KR,2025-10-12,Films,8,Love Untangled,,7,English
South Korea,KR,2025-10-12,Films,9,LIM YOUNG WOONG [RE:CITAL],,1,English
South Korea,KR,2025-10-12,Films,10,Kraven the Hunter,,5,English
South Korea,KR,2025-10-12,TV,1,"Genie, Make a Wish","Genie, Make a Wish: Season 1",2,English
South Korea,KR,2025-10-12,TV,2,Crime Scene Zero,Crime Scene Zero: Season 1,3,English
South Korea,KR,2025-10-12,TV,3,My Grumpy Secretary,My Grumpy Secretary 2025,2,English
South Korea,KR,2025-10-12,TV,4,The Ballad of Us,The Ballad of Us 2025,3,English
South Korea,KR,2025-10-12,TV,5,You and Everything Else,You and Everything Else: Limited Series,5,English
South Korea,KR,2025-10-12,TV,6,Chainsaw Man,Chainsaw Man: Season 1,2,English
South Korea,KR,2025-10-12,TV,7,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",8,English
South Korea,KR,2025-10-12,TV,8,K for Kimbap,K for Kimbap: Season 1,2,English
South Korea,KR,2025-10-12,TV,9,Queen Mantis,Queen Mantis: Season 1,6,English
South Korea,KR,2025-10-12,TV,10,Typhoon Family,Typhoon Family: Limited Series,1,English
South Korea,KR,2025-10-05,Films,1,Mantis,,2,English
South Korea,KR,2025-10-05,Films,2,KPop Demon Hunters,,16,English
South Korea,KR,2025-10-05,Films,3,Yadang: The Snitch,,4,English
South Korea,KR,2025-10-05,Films,4,Kill Boksoon,,10,English
South Korea,KR,2025-10-05,Films,5,Organ Child,,1,English
South Korea,KR,2025-10-05,Films,6,Love Untangled,,6,English
South Korea,KR,2025-10-05,Films,7,Man on Fire,,2,English
South Korea,KR,2025-10-05,Films,8,Kraven the Hunter,,4,English
South Korea,KR,2025-10-05,Films,9,A Chinese Odyssey (Part I),,1,English
South Korea,KR,2025-10-05,Films,10,Green Book,,1,English
South Korea,KR,2025-10-05,TV,1,"Genie, Make a Wish","Genie, Make a Wish: Season 1",1,English
South Korea,KR,2025-10-05,TV,2,Crime Scene Zero,Crime Scene Zero: Season 1,2,English
South Korea,KR,2025-10-05,TV,3,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",7,English
South Korea,KR,2025-10-05,TV,4,Queen Mantis,Queen Mantis: Season 1,5,English
South Korea,KR,2025-10-05,TV,5,The Ballad of Us,The Ballad of Us 2025,2,English
South Korea,KR,2025-10-05,TV,6,K for Kimbap,K for Kimbap: Season 1,1,English
South Korea,KR,2025-10-05,TV,7,You and Everything Else,You and Everything Else: Limited Series,4,English
South Korea,KR,2025-10-05,TV,8,First Lady,First Lady: Season 1,2,English
South Korea,KR,2025-10-05,TV,9,Chainsaw Man,Chainsaw Man: Season 1,1,English
South Korea,KR,2025-10-05,TV,10,My Grumpy Secretary,My Grumpy Secretary 2025,1,English
South Korea,KR,2025-09-28,Films,1,Mantis,,1,English
South Korea,KR,2025-09-28,Films,2,Yadang: The Snitch,,3,English
South Korea,KR,2025-09-28,Films,3,KPop Demon Hunters,,15,English
South Korea,KR,2025-09-28,Films,4,Man on Fire,,1,English
South Korea,KR,2025-09-28,Films,5,Kraven the Hunter,,3,English
South Korea,KR,2025-09-28,Films,6,Love Untangled,,5,English
South Korea,KR,2025-09-28,Films,7,Seventh Son,,2,English
South Korea,KR,2025-09-28,Films,8,Kill Boksoon,,9,English
South Korea,KR,2025-09-28,Films,9,Stoker,,1,English
South Korea,KR,2025-09-28,Films,10,Nocturnal,,13,English
South Korea,KR,2025-09-28,TV,1,Crime Scene Zero,Crime Scene Zero: Season 1,1,English
South Korea,KR,2025-09-28,TV,2,Queen Mantis,Queen Mantis: Season 1,4,English
South Korea,KR,2025-09-28,TV,3,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",6,English
South Korea,KR,2025-09-28,TV,4,You and Everything Else,You and Everything Else: Limited Series,3,English
South Korea,KR,2025-09-28,TV,5,First Lady,First Lady: Season 1,1,English
South Korea,KR,2025-09-28,TV,6,The Ballad of Us,The Ballad of Us 2025,1,English
South Korea,KR,2025-09-28,TV,7,My Lovely Liar,My Lovely Liar: Season 1,1,English
South Korea,KR,2025-09-28,TV,8,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,16,English
South Korea,KR,2025-09-28,TV,9,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,9,English
South Korea,KR,2025-09-28,TV,10,Alice in Borderland,Alice in Borderland: Season 3,1,English
South Korea,KR,2025-09-21,Films,1,Yadang: The Snitch,,2,English
South Korea,KR,2025-09-21,Films,2,Kraven the Hunter,,2,English
South Korea,KR,2025-09-21,Films,3,KPop Demon Hunters,,14,English
South Korea,KR,2025-09-21,Films,4,Love Untangled,,4,English
South Korea,KR,2025-09-21,Films,5,The Wrong Paris,,1,English
South Korea,KR,2025-09-21,Films,6,Nocturnal,,12,English
South Korea,KR,2025-09-21,Films,7,Love in the Big City,,9,English
South Korea,KR,2025-09-21,Films,8,The Brothers Grimm,,1,English
South Korea,KR,2025-09-21,Films,9,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,9,English
South Korea,KR,2025-09-21,Films,10,Seventh Son,,1,English
South Korea,KR,2025-09-21,TV,1,Queen Mantis,Queen Mantis: Season 1,3,English
South Korea,KR,2025-09-21,TV,2,You and Everything Else,You and Everything Else: Limited Series,2,English
South Korea,KR,2025-09-21,TV,3,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",5,English
South Korea,KR,2025-09-21,TV,4,Beyond the Bar,Beyond the Bar: Limited Series,8,English
South Korea,KR,2025-09-21,TV,5,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,15,English
South Korea,KR,2025-09-21,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,8,English
South Korea,KR,2025-09-21,TV,7,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,5,English
South Korea,KR,2025-09-21,TV,8,Aema,Aema: Limited Series,5,English
South Korea,KR,2025-09-21,TV,9,Demon Slayer: Kimetsu no Yaiba,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",4,English
South Korea,KR,2025-09-21,TV,10,My Turn,My Turn 2025,1,English
South Korea,KR,2025-09-14,Films,1,Yadang: The Snitch,,1,English
South Korea,KR,2025-09-14,Films,2,KPop Demon Hunters,,13,English
South Korea,KR,2025-09-14,Films,3,Kraven the Hunter,,1,English
South Korea,KR,2025-09-14,Films,4,Love Untangled,,3,English
South Korea,KR,2025-09-14,Films,5,Unknown Number: The High School Catfish,,2,English
South Korea,KR,2025-09-14,Films,6,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,8,English
South Korea,KR,2025-09-14,Films,7,Nocturnal,,11,English
South Korea,KR,2025-09-14,Films,8,The Thursday Murder Club,,3,English
South Korea,KR,2025-09-14,Films,9,Love in the Big City,,8,English
South Korea,KR,2025-09-14,Films,10,The Northman,,5,English
South Korea,KR,2025-09-14,TV,1,Queen Mantis,Queen Mantis: Season 1,2,English
South Korea,KR,2025-09-14,TV,2,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",4,English
South Korea,KR,2025-09-14,TV,3,Beyond the Bar,Beyond the Bar: Limited Series,7,English
South Korea,KR,2025-09-14,TV,4,You and Everything Else,You and Everything Else: Limited Series,1,English
South Korea,KR,2025-09-14,TV,5,Aema,Aema: Limited Series,4,English
South Korea,KR,2025-09-14,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,14,English
South Korea,KR,2025-09-14,TV,7,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,7,English
South Korea,KR,2025-09-14,TV,8,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,4,English
South Korea,KR,2025-09-14,TV,9,Wednesday,Wednesday: Season 2,5,English
South Korea,KR,2025-09-14,TV,10,Demon Slayer: Kimetsu no Yaiba,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",3,English
South Korea,KR,2025-09-07,Films,1,Love Untangled,,2,English
South Korea,KR,2025-09-07,Films,2,KPop Demon Hunters,,12,English
South Korea,KR,2025-09-07,Films,3,The Thursday Murder Club,,2,English
South Korea,KR,2025-09-07,Films,4,The Northman,,4,English
South Korea,KR,2025-09-07,Films,5,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,7,English
South Korea,KR,2025-09-07,Films,6,Nocturnal,,10,English
South Korea,KR,2025-09-07,Films,7,Midnight Sun,,2,English
South Korea,KR,2025-09-07,Films,8,Unknown Number: The High School Catfish,,1,English
South Korea,KR,2025-09-07,Films,9,Fall for Me,,3,English
South Korea,KR,2025-09-07,Films,10,Fast & Furious Presents: Hobbs & Shaw,,1,English
South Korea,KR,2025-09-07,TV,1,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",3,English
South Korea,KR,2025-09-07,TV,2,Queen Mantis,Queen Mantis: Season 1,1,English
South Korea,KR,2025-09-07,TV,3,Beyond the Bar,Beyond the Bar: Limited Series,6,English
South Korea,KR,2025-09-07,TV,4,Aema,Aema: Limited Series,3,English
South Korea,KR,2025-09-07,TV,5,Wednesday,Wednesday: Season 2,4,English
South Korea,KR,2025-09-07,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,13,English
South Korea,KR,2025-09-07,TV,7,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,6,English
South Korea,KR,2025-09-07,TV,8,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,3,English
South Korea,KR,2025-09-07,TV,9,Demon Slayer: Kimetsu no Yaiba,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",2,English
South Korea,KR,2025-09-07,TV,10,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc,1,English
South Korea,KR,2025-08-31,Films,1,KPop Demon Hunters,,11,English
South Korea,KR,2025-08-31,Films,2,Love Untangled,,1,English
South Korea,KR,2025-08-31,Films,3,The Thursday Murder Club,,1,English
South Korea,KR,2025-08-31,Films,4,Fall for Me,,2,English
South Korea,KR,2025-08-31,Films,5,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,6,English
South Korea,KR,2025-08-31,Films,6,Nocturnal,,9,English
South Korea,KR,2025-08-31,Films,7,Midnight Sun,,1,English
South Korea,KR,2025-08-31,Films,8,Holy Night: Demon Hunters,,5,English
South Korea,KR,2025-08-31,Films,9,The Northman,,3,English
South Korea,KR,2025-08-31,Films,10,The Client,,2,English
South Korea,KR,2025-08-31,TV,1,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",2,English
South Korea,KR,2025-08-31,TV,2,Aema,Aema: Limited Series,2,English
South Korea,KR,2025-08-31,TV,3,Beyond the Bar,Beyond the Bar: Limited Series,5,English
South Korea,KR,2025-08-31,TV,4,The Echoes of Survivors: Inside Korea’s Tragedies,The Echoes of Survivors: Inside Korea’s Tragedies: Season 1,3,English
South Korea,KR,2025-08-31,TV,5,The Winning Try,The Winning Try: Limited Series,6,English
South Korea,KR,2025-08-31,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,12,English
South Korea,KR,2025-08-31,TV,7,Demon Slayer: Kimetsu no Yaiba,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",1,English
South Korea,KR,2025-08-31,TV,8,"Little Island, Big Hero","Little Island, Big Hero 2025",1,English
South Korea,KR,2025-08-31,TV,9,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,2,English
South Korea,KR,2025-08-31,TV,10,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,5,English
South Korea,KR,2025-08-24,Films,1,KPop Demon Hunters,,10,English
South Korea,KR,2025-08-24,Films,2,Holy Night: Demon Hunters,,4,English
South Korea,KR,2025-08-24,Films,3,Night Always Comes,,2,English
South Korea,KR,2025-08-24,Films,4,Fall for Me,,1,English
South Korea,KR,2025-08-24,Films,5,Nocturnal,,8,English
South Korea,KR,2025-08-24,Films,6,Wall to Wall,,6,English
South Korea,KR,2025-08-24,Films,7,Ghost Cat Anzu,,2,English
South Korea,KR,2025-08-24,Films,8,Elektra,,2,English
South Korea,KR,2025-08-24,Films,9,Virus,,4,English
South Korea,KR,2025-08-24,Films,10,The Client,,1,English
South Korea,KR,2025-08-24,TV,1,Beyond the Bar,Beyond the Bar: Limited Series,4,English
South Korea,KR,2025-08-24,TV,2,The Echoes of Survivors: Inside Korea’s Tragedies,The Echoes of Survivors: Inside Korea’s Tragedies: Season 1,2,English
South Korea,KR,2025-08-24,TV,3,Aema,Aema: Limited Series,1,English
South Korea,KR,2025-08-24,TV,4,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",1,English
South Korea,KR,2025-08-24,TV,5,Trigger,Trigger: Limited Series,5,English
South Korea,KR,2025-08-24,TV,6,The Winning Try,The Winning Try: Limited Series,5,English
South Korea,KR,2025-08-24,TV,7,Through the Darkness,Through the Darkness: Limited Series,3,English
South Korea,KR,2025-08-24,TV,8,Love After Divorce,Love After Divorce: Season 7,5,English
South Korea,KR,2025-08-24,TV,9,Kaiju No. 8,Kaiju No. 8: Season 2,5,English
South Korea,KR,2025-08-24,TV,10,Wednesday,Wednesday: Season 2,3,English
South Korea,KR,2025-08-17,Films,1,KPop Demon Hunters,,9,English
South Korea,KR,2025-08-17,Films,2,Holy Night: Demon Hunters,,3,English
South Korea,KR,2025-08-17,Films,3,Virus,,3,English
South Korea,KR,2025-08-17,Films,4,Elektra,,1,English
South Korea,KR,2025-08-17,Films,5,Wall to Wall,,5,English
South Korea,KR,2025-08-17,Films,6,Ghost Cat Anzu,,1,English
South Korea,KR,2025-08-17,Films,7,My Name Is Vendetta,,4,English
South Korea,KR,2025-08-17,Films,8,Nocturnal,,7,English
South Korea,KR,2025-08-17,Films,9,Night Always Comes,,1,English
South Korea,KR,2025-08-17,Films,10,War of the Worlds,,2,English
South Korea,KR,2025-08-17,TV,1,Beyond the Bar,Beyond the Bar: Limited Series,3,English
South Korea,KR,2025-08-17,TV,2,Trigger,Trigger: Limited Series,4,English
South Korea,KR,2025-08-17,TV,3,The Echoes of Survivors: Inside Korea’s Tragedies,The Echoes of Survivors: Inside Korea’s Tragedies: Season 1,1,English
South Korea,KR,2025-08-17,TV,4,Through the Darkness,Through the Darkness: Limited Series,2,English
South Korea,KR,2025-08-17,TV,5,Wednesday,Wednesday: Season 2,2,English
South Korea,KR,2025-08-17,TV,6,The Winning Try,The Winning Try: Limited Series,4,English
South Korea,KR,2025-08-17,TV,7,Love After Divorce,Love After Divorce: Season 7,4,English
South Korea,KR,2025-08-17,TV,8,One the Woman,One the Woman: Limited Series,1,English
South Korea,KR,2025-08-17,TV,9,Kaiju No. 8,Kaiju No. 8: Season 2,4,English
South Korea,KR,2025-08-17,TV,10,Better Late Than Single,Better Late Than Single: Season 1,6,English
South Korea,KR,2025-08-10,Films,1,KPop Demon Hunters,,8,English
South Korea,KR,2025-08-10,Films,2,Holy Night: Demon Hunters,,2,English
South Korea,KR,2025-08-10,Films,3,Virus,,2,English
South Korea,KR,2025-08-10,Films,4,Wall to Wall,,4,English
South Korea,KR,2025-08-10,Films,5,My Oxford Year,,2,English
South Korea,KR,2025-08-10,Films,6,My Name Is Vendetta,,3,English
South Korea,KR,2025-08-10,Films,7,Flightplan,,2,English
South Korea,KR,2025-08-10,Films,8,Pororo: Underwater Adventure,,4,English
South Korea,KR,2025-08-10,Films,9,War of the Worlds,,1,English
South Korea,KR,2025-08-10,Films,10,LIM YOUNG WOONG│IM HERO THE STADIUM,,21,English
South Korea,KR,2025-08-10,TV,1,Beyond the Bar,Beyond the Bar: Limited Series,2,English
South Korea,KR,2025-08-10,TV,2,Trigger,Trigger: Limited Series,3,English
South Korea,KR,2025-08-10,TV,3,Through the Darkness,Through the Darkness: Limited Series,1,English
South Korea,KR,2025-08-10,TV,4,Wednesday,Wednesday: Season 2,1,English
South Korea,KR,2025-08-10,TV,5,The Winning Try,The Winning Try: Limited Series,3,English
South Korea,KR,2025-08-10,TV,6,Love After Divorce,Love After Divorce: Season 7,3,English
South Korea,KR,2025-08-10,TV,7,Better Late Than Single,Better Late Than Single: Season 1,5,English
South Korea,KR,2025-08-10,TV,8,Kaiju No. 8,Kaiju No. 8: Season 2,3,English
South Korea,KR,2025-08-10,TV,9,Wednesday,Wednesday: Season 1,7,English
South Korea,KR,2025-08-10,TV,10,Closet Battle,Closet Battle: Season 1,1,English
South Korea,KR,2025-08-03,Films,1,Holy Night: Demon Hunters,,1,English
South Korea,KR,2025-08-03,Films,2,KPop Demon Hunters,,7,English
South Korea,KR,2025-08-03,Films,3,Virus,,1,English
South Korea,KR,2025-08-03,Films,4,Wall to Wall,,3,English
South Korea,KR,2025-08-03,Films,5,Flightplan,,1,English
South Korea,KR,2025-08-03,Films,6,Happy Gilmore 2,,1,English
South Korea,KR,2025-08-03,Films,7,Pororo: Underwater Adventure,,3,English
South Korea,KR,2025-08-03,Films,8,My Oxford Year,,1,English
South Korea,KR,2025-08-03,Films,9,A Normal Woman,,1,English
South Korea,KR,2025-08-03,Films,10,The Old Guard 2,,5,English
South Korea,KR,2025-08-03,TV,1,Trigger,Trigger: Limited Series,2,English
South Korea,KR,2025-08-03,TV,2,Better Late Than Single,Better Late Than Single: Season 1,4,English
South Korea,KR,2025-08-03,TV,3,The Winning Try,The Winning Try: Limited Series,2,English
South Korea,KR,2025-08-03,TV,4,Love After Divorce,Love After Divorce: Season 7,2,English
South Korea,KR,2025-08-03,TV,5,Beyond the Bar,Beyond the Bar: Limited Series,1,English
South Korea,KR,2025-08-03,TV,6,Kaiju No. 8,Kaiju No. 8: Season 2,2,English
South Korea,KR,2025-08-03,TV,7,Bitch and Rich,Bitch and Rich: Season 2,5,English
South Korea,KR,2025-08-03,TV,8,Delightfully Deceitful,Delightfully Deceitful: Season 1,2,English
South Korea,KR,2025-08-03,TV,9,UNTAMED,UNTAMED: Season 1,3,English
South Korea,KR,2025-08-03,TV,10,Squid Game,Squid Game: Season 3,6,English
South Korea,KR,2025-07-27,Films,1,KPop Demon Hunters,,6,English
South Korea,KR,2025-07-27,Films,2,Wall to Wall,,2,English
South Korea,KR,2025-07-27,Films,3,Brick,,3,English
South Korea,KR,2025-07-27,Films,4,Streaming,,5,English
South Korea,KR,2025-07-27,Films,5,The Old Guard 2,,4,English
South Korea,KR,2025-07-27,Films,6,Pororo: Underwater Adventure,,2,English
South Korea,KR,2025-07-27,Films,7,The Match,,10,English
South Korea,KR,2025-07-27,Films,8,The Firm,,2,English
South Korea,KR,2025-07-27,Films,9,Dirty Money,,6,English
