country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,tmdb_id,tmdb_type,tmdb_title,genres,runtime_minutes,release_date,tmdb_rating,tmdb_vote_count,tmdb_popularity,original_language,production_countries,budget_usd,revenue_usd,top_cast,avg_cast_popularity,director,num_seasons,num_episodes,status,days_since_release,is_korean,season_number,is_sequel,competing_titles_this_week
Japan,JP,2025-07-27,Films,10,Cells At Work!,,7,1303162.0,movie,Cells at Work!,Adventure|Action|Comedy|Fantasy,110.0,2024-12-13,7.8,52.0,2.6602,ja,JP,0.0,26253461.0,Ken Mitsuishi|Takeru Satoh|Shota Sometani|Mari Yamamoto|Ben Yuzawa,2.13,Hideki Takeuchi,,,Released,226.0,0,1,0,20
Japan,JP,2025-07-27,TV,1,Kaiju No. 8,Kaiju No. 8: Season 2,2,207468.0,tv,Kaiju No. 8,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2024-04-13,8.5,714.0,33.1278,ja,JP,,,Kengo Kawanishi|Asami Seto|Fairouz Ai|Masaya Fukunishi|Wataru Katoh,1.74,,1.0,23.0,Returning Series,470.0,0,2,1,20
Japan,JP,2025-07-27,TV,2,DAN DA DAN,DAN DA DAN: Season 2,3,240411.0,tv,Dan Da Dan,Animation|Action & Adventure|Comedy|Sci-Fi & Fantasy,24.0,2024-10-04,8.568,769.0,31.1033,ja,JP,,,Mayumi Tanaka|Natsuki Hanae|Nana Mizuki|Shion Wakayama,2.47,,1.0,24.0,Returning Series,296.0,0,2,1,20
Japan,JP,2025-07-27,TV,3,Their Marriage,Their Marriage: Season 1,2,290692.0,tv,Their Marriage,Drama,49.0,2025-07-17,7.7,3.0,3.6493,ja,JP,,,Rihito Itagaki|Toru Baba|Yosuke Sugino|Takako Matsu|Sadao Abe,1.18,Hiroshi Kurosaki|Hoshino Kazunari|Shizuka Oishi,1.0,9.0,Ended,10.0,0,1,0,20
Japan,JP,2025-07-27,TV,4,The Summer Hikaru Died,The Summer Hikaru Died: Season 1,3,278196.0,tv,The Summer Hikaru Died,Animation|Drama|Mystery|Sci-Fi & Fantasy,24.0,2025-07-06,8.3,82.0,18.2961,ja,JP,,,Yumiri Hanamori|Shuichiro Umeda|Shion Wakayama|Wakana Kowaka|Chikahiro Kobayashi,1.75,,2.0,12.0,Returning Series,21.0,0,1,0,20
Japan,JP,2025-07-27,TV,5,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,12,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2304.0,0,1,0,20
Japan,JP,2025-07-27,TV,6,Tougen Anki,,1,253811.0,tv,Tougen Anki,Animation|Mystery|Action & Adventure,,2025-07-11,7.727,77.0,14.2966,ja,JP,,,Hiroshi Kamiya|Manaka Iwami|Natsuki Hanae|Kazuki Ura|Aimi,1.97,,1.0,24.0,Returning Series,16.0,0,1,0,20
Japan,JP,2025-07-27,TV,7,The Fragrant Flower Blooms With Dignity,The Fragrant Flower Blooms With Dignity: Season 1,3,271607.0,tv,The Fragrant Flower Blooms with Dignity,Animation|Drama,24.0,2025-07-06,8.669,163.0,16.9558,ja,JP,,,Yoshinori Nakayama|Honoka Inoue,0.69,,1.0,13.0,Ended,21.0,0,1,0,20
Japan,JP,2025-07-27,TV,8,Takopi's Original Sin,Takopi's Original Sin: Season 1,4,284445.0,tv,Takopi's Original Sin,Animation|Drama|Sci-Fi & Fantasy,,2025-06-28,8.843,140.0,7.0188,ja,JP,,,Reina Ueda|Konomi Kohara|Anna Nagase|Kurumi Mamiya,1.64,,1.0,6.0,Ended,29.0,0,1,0,20
Japan,JP,2025-07-27,TV,9,My Dress-Up Darling,My Dress-Up Darling: Season 2,2,123249.0,tv,My Dress-Up Darling,Animation|Comedy|Drama,24.0,2022-01-09,8.422,854.0,22.1533,ja,JP,,,Shoya Ishige|Hina Suguta,0.78,,1.0,24.0,Ended,1295.0,0,2,1,20
Japan,JP,2025-07-27,TV,10,I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability,I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability: Season 2,2,213830.0,tv,I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability,Animation|Sci-Fi & Fantasy,24.0,2024-04-02,7.7,93.0,9.8705,ja,JP,,,Rie Takahashi|Tomokazu Sugita|Nobunaga Shimazaki|Fairouz Ai|Makoto Koichi,2.16,,1.0,24.0,Ended,481.0,0,2,1,20
Japan,JP,2025-07-20,Films,1,Kingdom: Return of The Great General,,2,1241320.0,movie,Kingdom: Return of the Great General,Action|Adventure,146.0,2024-07-12,6.801,672.0,4.5914,ja,JP,0.0,54114815.0,Shun Oguri|Kento Yamazaki|Yuko Araki|Anne Watanabe|Nana Seino,2.23,Shinsuke Sato,,,Released,373.0,0,1,0,20
Japan,JP,2025-07-20,Films,2,Grave of the Fireflies,,1,76826.0,movie,Grave of the Fireflies,Drama,148.0,2005-11-01,7.9,112.0,1.1431,ja,JP,0.0,0.0,Ikki Sawamura|Mao Inoue|Nanako Matsushima|Mayuko Fukuda|Jun Kaname,1.17,Tōya Satō,,,Released,7201.0,0,1,0,20
Japan,JP,2025-07-20,Films,3,Wall to Wall,,1,1269208.0,movie,Wall to Wall,Thriller|Drama,118.0,2025-07-17,6.142,229.0,1.9213,ko,KR,0.0,0.0,Kang Ha-neul|Kim Hyun-jeong|Seo Hyun-woo|Jung Sung-il|Yeom Hye-ran,1.63,Kim Tae-joon,,,Released,3.0,1,1,0,20
Japan,JP,2025-07-20,Films,4,Brick,,2,1425045.0,movie,Brick,Thriller|Science Fiction,99.0,2025-07-02,5.779,675.0,3.5185,de,DE,0.0,0.0,Matthias Schweighöfer|Ruby O. Fee|Frederick Lau|Murathan Muslu|Sira-Anna Faal,1.85,Philip Koch,,,Released,18.0,0,1,0,20
Japan,JP,2025-07-20,Films,5,The Expendables 4,,2,299054.0,movie,Expend4bles,Action|Adventure|Thriller,103.0,2023-09-15,6.079,1812.0,9.2495,en,BG|FR|US|GR,100000000.0,37917985.0,Jason Statham|Sylvester Stallone|Megan Fox|Dolph Lundgren|Andy Garcia,10.02,Scott Waugh,,,Released,674.0,0,1,0,20
Japan,JP,2025-07-20,Films,6,KPop Demon Hunters,,4,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,30.0,0,1,0,20
Japan,JP,2025-07-20,Films,7,Almost Cops,,1,1374534.0,movie,Almost Cops,Action|Comedy|Crime|Mystery,95.0,2025-07-10,5.908,169.0,5.5073,nl,NL,0.0,0.0,Rian Gerritsen|Yannick Jozefzoon|Ferdi Stofmeel|Raymond Thiry|Romana Vrede,2.08,Gonzalo Fernandez Carmona,,,Released,10.0,0,1,0,20
Japan,JP,2025-07-20,Films,8,Cells At Work!,,6,1303162.0,movie,Cells at Work!,Adventure|Action|Comedy|Fantasy,110.0,2024-12-13,7.8,52.0,2.6602,ja,JP,0.0,26253461.0,Ken Mitsuishi|Takeru Satoh|Shota Sometani|Mari Yamamoto|Ben Yuzawa,2.13,Hideki Takeuchi,,,Released,219.0,0,1,0,20
Japan,JP,2025-07-20,Films,9,The Old Guard 2,,3,846422.0,movie,The Old Guard 2,Action|Fantasy,107.0,2025-07-01,5.928,885.0,7.8456,en,US,0.0,0.0,Uma Thurman|Charlize Theron|Chiwetel Ejiofor|Kamil Nożyński|Henry Golding,4.3,Victoria Mahoney,,,Released,19.0,0,1,0,20
Japan,JP,2025-07-20,Films,10,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,3,635302.0,movie,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Animation|Action|Fantasy,117.0,2020-10-16,8.204,4396.0,9.7546,ja,JP,15700000.0,523542183.0,Katsuyuki Konishi|Yoshitsugu Matsuoka|Takahiro Sakurai|Saori Hayami|Toshiyuki Morikawa,4.26,Haruo Sotozaki,,,Released,1738.0,0,1,0,20
Japan,JP,2025-07-20,TV,1,The 19th Medical Chart,The 19th Medical Chart: Season 1,1,293432.0,tv,The 19th Medical Chart,Drama,,2025-07-13,8.0,4.0,2.0104,ja,JP,,,Min Tanaka|Kanji Tsuda|Yoshino Kimura|Mackenyu|Hiroya Shimizu,1.48,Fujiya Katsuhito,1.0,8.0,Ended,7.0,0,1,0,20
Japan,JP,2025-07-20,TV,2,DAN DA DAN,DAN DA DAN: Season 2,2,240411.0,tv,Dan Da Dan,Animation|Action & Adventure|Comedy|Sci-Fi & Fantasy,24.0,2024-10-04,8.568,769.0,31.1033,ja,JP,,,Mayumi Tanaka|Natsuki Hanae|Nana Mizuki|Shion Wakayama,2.47,,1.0,24.0,Returning Series,289.0,0,2,1,20
Japan,JP,2025-07-20,TV,3,Their Marriage,Their Marriage: Season 1,1,290692.0,tv,Their Marriage,Drama,49.0,2025-07-17,7.7,3.0,3.6493,ja,JP,,,Rihito Itagaki|Toru Baba|Yosuke Sugino|Takako Matsu|Sadao Abe,1.18,Hiroshi Kurosaki|Hoshino Kazunari|Shizuka Oishi,1.0,9.0,Ended,3.0,0,1,0,20
Japan,JP,2025-07-20,TV,4,The Summer Hikaru Died,The Summer Hikaru Died: Season 1,2,278196.0,tv,The Summer Hikaru Died,Animation|Drama|Mystery|Sci-Fi & Fantasy,24.0,2025-07-06,8.3,82.0,18.2961,ja,JP,,,Yumiri Hanamori|Shuichiro Umeda|Shion Wakayama|Wakana Kowaka|Chikahiro Kobayashi,1.75,,2.0,12.0,Returning Series,14.0,0,1,0,20
Japan,JP,2025-07-20,TV,5,My Dress-Up Darling,My Dress-Up Darling: Season 2,1,123249.0,tv,My Dress-Up Darling,Animation|Comedy|Drama,24.0,2022-01-09,8.422,854.0,22.1533,ja,JP,,,Shoya Ishige|Hina Suguta,0.78,,1.0,24.0,Ended,1288.0,0,2,1,20
Japan,JP,2025-07-20,TV,6,Kaiju No. 8,Kaiju No. 8: Season 2,1,207468.0,tv,Kaiju No. 8,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2024-04-13,8.5,714.0,33.1278,ja,JP,,,Kengo Kawanishi|Asami Seto|Fairouz Ai|Masaya Fukunishi|Wataru Katoh,1.74,,1.0,23.0,Returning Series,463.0,0,2,1,20
Japan,JP,2025-07-20,TV,7,The Fragrant Flower Blooms With Dignity,The Fragrant Flower Blooms With Dignity: Season 1,2,271607.0,tv,The Fragrant Flower Blooms with Dignity,Animation|Drama,24.0,2025-07-06,8.669,163.0,16.9558,ja,JP,,,Yoshinori Nakayama|Honoka Inoue,0.69,,1.0,13.0,Ended,14.0,0,1,0,20
Japan,JP,2025-07-20,TV,8,Gachiakuta,Gachiakuta: Season 1,1,256721.0,tv,Gachiakuta,Animation|Action & Adventure|Drama|Sci-Fi & Fantasy,24.0,2025-07-06,8.605,210.0,28.9533,ja,JP|KR,,,Katsuyuki Konishi|Yumiri Hanamori|Aoi Ichikawa,3.14,,1.0,24.0,Returning Series,14.0,0,1,0,20
Japan,JP,2025-07-20,TV,9,Takopi's Original Sin,Takopi's Original Sin: Season 1,3,284445.0,tv,Takopi's Original Sin,Animation|Drama|Sci-Fi & Fantasy,,2025-06-28,8.843,140.0,7.0188,ja,JP,,,Reina Ueda|Konomi Kohara|Anna Nagase|Kurumi Mamiya,1.64,,1.0,6.0,Ended,22.0,0,1,0,20
Japan,JP,2025-07-20,TV,10,I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability,I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability: Season 2,1,213830.0,tv,I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability,Animation|Sci-Fi & Fantasy,24.0,2024-04-02,7.7,93.0,9.8705,ja,JP,,,Rie Takahashi|Tomokazu Sugita|Nobunaga Shimazaki|Fairouz Ai|Makoto Koichi,2.16,,1.0,24.0,Ended,474.0,0,2,1,20
Japan,JP,2025-07-13,Films,1,Kingdom: Return of The Great General,,1,1241320.0,movie,Kingdom: Return of the Great General,Action|Adventure,146.0,2024-07-12,6.801,672.0,4.5914,ja,JP,0.0,54114815.0,Shun Oguri|Kento Yamazaki|Yuko Araki|Anne Watanabe|Nana Seino,2.23,Shinsuke Sato,,,Released,366.0,0,1,0,20
Japan,JP,2025-07-13,Films,2,The Expendables 4,,1,299054.0,movie,Expend4bles,Action|Adventure|Thriller,103.0,2023-09-15,6.079,1812.0,9.2495,en,BG|FR|US|GR,100000000.0,37917985.0,Jason Statham|Sylvester Stallone|Megan Fox|Dolph Lundgren|Andy Garcia,10.02,Scott Waugh,,,Released,667.0,0,1,0,20
Japan,JP,2025-07-13,Films,3,The Old Guard 2,,2,846422.0,movie,The Old Guard 2,Action|Fantasy,107.0,2025-07-01,5.928,885.0,7.8456,en,US,0.0,0.0,Uma Thurman|Charlize Theron|Chiwetel Ejiofor|Kamil Nożyński|Henry Golding,4.3,Victoria Mahoney,,,Released,12.0,0,1,0,20
Japan,JP,2025-07-13,Films,4,Brick,,1,1425045.0,movie,Brick,Thriller|Science Fiction,99.0,2025-07-02,5.779,675.0,3.5185,de,DE,0.0,0.0,Matthias Schweighöfer|Ruby O. Fee|Frederick Lau|Murathan Muslu|Sira-Anna Faal,1.85,Philip Koch,,,Released,11.0,0,1,0,20
Japan,JP,2025-07-13,Films,5,Ziam,,1,1429744.0,movie,Ziam,Horror|Thriller|Action,96.0,2025-07-08,6.639,230.0,2.8992,th,TH,0.0,0.0,Banyong Phoonsap|Prin Suparat|Jason Young|Aroon Wanasbodeewong|Taofa Maneeprasopchok,1.34,Kulp Kaljareuk,,,Released,5.0,0,1,0,20
Japan,JP,2025-07-13,Films,6,The Old Guard,,2,547016.0,movie,The Old Guard,Action|Fantasy,125.0,2020-07-09,7.108,4695.0,5.7392,en,US,70000000.0,0.0,Charlize Theron|Chiwetel Ejiofor|Peter Basham|Andrei Zayats|Luca Marinelli,3.14,Gina Prince-Bythewood,,,Released,1830.0,0,1,0,20
Japan,JP,2025-07-13,Films,7,KPop Demon Hunters,,3,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,23.0,0,1,0,20
Japan,JP,2025-07-13,Films,8,Cells At Work!,,5,1303162.0,movie,Cells at Work!,Adventure|Action|Comedy|Fantasy,110.0,2024-12-13,7.8,52.0,2.6602,ja,JP,0.0,26253461.0,Ken Mitsuishi|Takeru Satoh|Shota Sometani|Mari Yamamoto|Ben Yuzawa,2.13,Hideki Takeuchi,,,Released,212.0,0,1,0,20
Japan,JP,2025-07-13,Films,9,Paw Patrol: The Movie,,6,675445.0,movie,PAW Patrol: The Movie,Family|Comedy|Adventure|Animation,86.0,2021-08-09,7.3,1254.0,5.4519,en,CA|FR|US,26000000.0,144327371.0,Tyler Perry|Christopher Marren|Dax Shepard|Joe Pingue|Sunita Prasad,2.9,Cal Brunker,,,Released,1434.0,0,1,0,20
Japan,JP,2025-07-13,Films,10,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,2,635302.0,movie,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Animation|Action|Fantasy,117.0,2020-10-16,8.204,4396.0,9.7546,ja,JP,15700000.0,523542183.0,Katsuyuki Konishi|Yoshitsugu Matsuoka|Takahiro Sakurai|Saori Hayami|Toshiyuki Morikawa,4.26,Haruo Sotozaki,,,Released,1731.0,0,1,0,20
Japan,JP,2025-07-13,TV,1,DAN DA DAN,DAN DA DAN: Season 2,1,240411.0,tv,Dan Da Dan,Animation|Action & Adventure|Comedy|Sci-Fi & Fantasy,24.0,2024-10-04,8.568,769.0,31.1033,ja,JP,,,Mayumi Tanaka|Natsuki Hanae|Nana Mizuki|Shion Wakayama,2.47,,1.0,24.0,Returning Series,282.0,0,2,1,20
Japan,JP,2025-07-13,TV,2,The Summer Hikaru Died,The Summer Hikaru Died: Season 1,1,278196.0,tv,The Summer Hikaru Died,Animation|Drama|Mystery|Sci-Fi & Fantasy,24.0,2025-07-06,8.3,82.0,18.2961,ja,JP,,,Yumiri Hanamori|Shuichiro Umeda|Shion Wakayama|Wakana Kowaka|Chikahiro Kobayashi,1.75,,2.0,12.0,Returning Series,7.0,0,1,0,20
Japan,JP,2025-07-13,TV,3,Squid Game,Squid Game: Season 3,3,93405.0,tv,Squid Game,Action & Adventure|Mystery|Drama,,2021-09-17,7.858,17159.0,61.7353,ko,KR,,,Park Hee-soon|Lee Byung-hun|Gong Yoo|Lee Jung-jae|Kang Ha-neul,3.45,Hwang Dong-hyuk,3.0,22.0,Ended,1395.0,1,3,1,20
Japan,JP,2025-07-13,TV,4,The Fragrant Flower Blooms With Dignity,The Fragrant Flower Blooms With Dignity: Season 1,1,271607.0,tv,The Fragrant Flower Blooms with Dignity,Animation|Drama,24.0,2025-07-06,8.669,163.0,16.9558,ja,JP,,,Yoshinori Nakayama|Honoka Inoue,0.69,,1.0,13.0,Ended,7.0,0,1,0,20
Japan,JP,2025-07-13,TV,5,Takopi's Original Sin,Takopi's Original Sin: Season 1,2,284445.0,tv,Takopi's Original Sin,Animation|Drama|Sci-Fi & Fantasy,,2025-06-28,8.843,140.0,7.0188,ja,JP,,,Reina Ueda|Konomi Kohara|Anna Nagase|Kurumi Mamiya,1.64,,1.0,6.0,Ended,15.0,0,1,0,20
Japan,JP,2025-07-13,TV,6,Hell Teacher: Jigoku Sensei Nube,Hell Teacher: Jigoku Sensei Nube: Season 1,1,259544.0,tv,Hell Teacher: Jigoku Sensei Nube,Animation|Comedy|Sci-Fi & Fantasy,,2025-07-02,8.5,11.0,11.0249,ja,JP,,,Ryotaro Okiayu|Aya Endo|Ryoko Shiraishi|Tomoyo Kurosawa|Shiho Kokido,1.88,,1.0,15.0,Returning Series,11.0,0,1,0,20
Japan,JP,2025-07-13,TV,7,Learning to Love,Learning to Love: Season 1,1,292126.0,tv,Learning to Love,Drama,,2025-07-10,6.6,6.0,4.2658,ja,JP,,,Ikki Sawamura|Raul|Minami Tanaka|Mariko Tsutsui|Yoshi Sakō,1.24,Yumiko Inoue,1.0,11.0,Ended,3.0,0,1,0,20
Japan,JP,2025-07-13,TV,8,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,11,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2290.0,0,1,0,20
Japan,JP,2025-07-13,TV,9,Chihayafuru: Full Circle,Chihayafuru: Full Circle: Season 1,1,284241.0,tv,Chihayafuru: Full Circle,Drama,49.0,2025-07-09,9.5,4.0,3.8124,ja,JP,,,Mone Kamishiraishi|Taiyu Fujiwara|Soma Santoki|Lina Arashi|Kazuki Otomo,1.45,,1.0,10.0,Ended,4.0,0,1,0,20
Japan,JP,2025-07-13,TV,10,Cinderella Closet,Cinderella Closet: Season 1,2,293431.0,tv,Cinderella Closet,Drama,20.0,2025-07-02,7.636,11.0,4.1583,ja,JP,,,Leo Matsumoto|Ichika Osaki|Kei Yamazaki|Karuma|Rintaro Hachimura,0.94,Wakana Yanai,1.0,12.0,Ended,11.0,0,1,0,20
Japan,JP,2025-07-06,Films,1,The Old Guard 2,,1,846422.0,movie,The Old Guard 2,Action|Fantasy,107.0,2025-07-01,5.928,885.0,7.8456,en,US,0.0,0.0,Uma Thurman|Charlize Theron|Chiwetel Ejiofor|Kamil Nożyński|Henry Golding,4.3,Victoria Mahoney,,,Released,5.0,0,1,0,17
Japan,JP,2025-07-06,Films,2,The Old Guard,,1,547016.0,movie,The Old Guard,Action|Fantasy,125.0,2020-07-09,7.108,4695.0,5.7392,en,US,70000000.0,0.0,Charlize Theron|Chiwetel Ejiofor|Peter Basham|Andrei Zayats|Luca Marinelli,3.14,Gina Prince-Bythewood,,,Released,1823.0,0,1,0,17
Japan,JP,2025-07-06,Films,3,Cells At Work!,,4,1303162.0,movie,Cells at Work!,Adventure|Action|Comedy|Fantasy,110.0,2024-12-13,7.8,52.0,2.6602,ja,JP,0.0,26253461.0,Ken Mitsuishi|Takeru Satoh|Shota Sometani|Mari Yamamoto|Ben Yuzawa,2.13,Hideki Takeuchi,,,Released,205.0,0,1,0,17
Japan,JP,2025-07-06,Films,4,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,1,635302.0,movie,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Animation|Action|Fantasy,117.0,2020-10-16,8.204,4396.0,9.7546,ja,JP,15700000.0,523542183.0,Katsuyuki Konishi|Yoshitsugu Matsuoka|Takahiro Sakurai|Saori Hayami|Toshiyuki Morikawa,4.26,Haruo Sotozaki,,,Released,1724.0,0,1,0,17
Japan,JP,2025-07-06,Films,5,KPop Demon Hunters,,2,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,16.0,0,1,0,17
Japan,JP,2025-07-06,Films,6,Paw Patrol: The Movie,,5,675445.0,movie,PAW Patrol: The Movie,Family|Comedy|Adventure|Animation,86.0,2021-08-09,7.3,1254.0,5.4519,en,CA|FR|US,26000000.0,144327371.0,Tyler Perry|Christopher Marren|Dax Shepard|Joe Pingue|Sunita Prasad,2.9,Cal Brunker,,,Released,1427.0,0,1,0,17
Japan,JP,2025-07-06,Films,7,99.9 Criminal Lawyer: The Movie,,7,923526.0,movie,99.9 Criminal Lawyer: The Movie,Drama|Comedy|Crime,120.0,2021-12-30,6.5,10.0,0.4988,ja,JP,0.0,0.0,Renji Ishibashi|Hana Sugisaki|Teruyuki Kagawa|Nana Eikura|Eiji Okuda,1.94,Hisashi Kimura,,,Released,1284.0,0,1,0,17
Japan,JP,2025-07-06,Films,8,Bullet Train Explosion,,11,1276073.0,movie,Bullet Train Explosion,Action|Thriller|Crime|Drama,137.0,2025-04-23,6.844,291.0,3.6494,ja,JP,0.0,0.0,Pierre Taki|Emi Satsuki|Takumi Saitoh|Yuno Ohara|Machiko Ono,1.93,Shinji Higuchi,,,Released,74.0,0,1,0,17
Japan,JP,2025-07-06,Films,9,The Suspect: Muroi Shinji,,1,45070.0,movie,The Suspect: Muroi Shinji,Comedy|Crime,117.0,2005-08-27,6.3,6.0,0.7373,ja,JP,0.0,0.0,Akira Emoto|Reiko Matsunaga|Masane Tsukayama|Mitsuru Fukikoshi|Shin'ya Ohwada,1.82,Ryôichi Kimizuka,,,Released,7253.0,0,1,0,17
Japan,JP,2025-07-06,Films,10,28 Weeks Later,,3,1562.0,movie,28 Weeks Later,Horror|Thriller|Science Fiction,99.0,2007-04-26,6.606,5363.0,10.3649,en,GB|ES|US,15000000.0,72304846.0,Idris Elba|Rose Byrne|Jeremy Renner|Jude Poyer|Catherine McCormack,4.3,Juan Carlos Fresnadillo,,,Released,6646.0,0,1,0,17
Japan,JP,2025-07-06,TV,1,Squid Game,Squid Game: Season 3,2,93405.0,tv,Squid Game,Action & Adventure|Mystery|Drama,,2021-09-17,7.858,17159.0,61.7353,ko,KR,,,Park Hee-soon|Lee Byung-hun|Gong Yoo|Lee Jung-jae|Kang Ha-neul,3.45,Hwang Dong-hyuk,3.0,22.0,Ended,1388.0,1,3,1,17
Japan,JP,2025-07-06,TV,2,Takopi's Original Sin,Takopi's Original Sin: Season 1,1,284445.0,tv,Takopi's Original Sin,Animation|Drama|Sci-Fi & Fantasy,,2025-06-28,8.843,140.0,7.0188,ja,JP,,,Reina Ueda|Konomi Kohara|Anna Nagase|Kurumi Mamiya,1.64,,1.0,6.0,Ended,8.0,0,1,0,17
Japan,JP,2025-07-06,TV,3,99.9 Criminal Lawyer,99.9 Criminal Lawyer: Season 3,3,66584.0,tv,99.9 Criminal Lawyer,Crime,46.0,2016-04-17,6.8,9.0,8.4023,ja,JP,,,Teruyuki Kagawa|Shori Sato|Toru Baba|Ittoku Kishibe|Takaaki Enoki,1.43,,2.0,19.0,Ended,3367.0,0,3,1,17
Japan,JP,2025-07-06,TV,4,99.9 Criminal Lawyer,99.9 Criminal Lawyer: Season 2,4,66584.0,tv,99.9 Criminal Lawyer,Crime,46.0,2016-04-17,6.8,9.0,8.4023,ja,JP,,,Teruyuki Kagawa|Shori Sato|Toru Baba|Ittoku Kishibe|Takaaki Enoki,1.43,,2.0,19.0,Ended,3367.0,0,2,1,17
Japan,JP,2025-07-06,TV,5,I'm the Evil Lord of an Intergalactic Empire!,I'm the Evil Lord of an Intergalactic Empire!: Season 1,1,274737.0,tv,I'm the Evil Lord of an Intergalactic Empire!,Animation|Comedy|Action & Adventure|Sci-Fi & Fantasy,24.0,2025-04-06,7.4,18.0,6.8237,ja,JP,,,Takehito Koyasu|Reina Ueda|Natsuki Hanae|Ayana Taketatsu|Mikako Komatsu,2.49,,1.0,12.0,Ended,91.0,0,1,0,17
Japan,JP,2025-07-06,TV,6,99.9 Criminal Lawyer,99.9 Criminal Lawyer: Season 1,4,66584.0,tv,99.9 Criminal Lawyer,Crime,46.0,2016-04-17,6.8,9.0,8.4023,ja,JP,,,Teruyuki Kagawa|Shori Sato|Toru Baba|Ittoku Kishibe|Takaaki Enoki,1.43,,2.0,19.0,Ended,3367.0,0,1,0,17
Japan,JP,2025-07-06,TV,7,Squid Game,Squid Game: Season 2,7,93405.0,tv,Squid Game,Action & Adventure|Mystery|Drama,,2021-09-17,7.858,17159.0,61.7353,ko,KR,,,Park Hee-soon|Lee Byung-hun|Gong Yoo|Lee Jung-jae|Kang Ha-neul,3.45,Hwang Dong-hyuk,3.0,22.0,Ended,1388.0,1,2,1,17
Japan,JP,2025-07-06,TV,8,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,10,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2283.0,0,1,0,17
Japan,JP,2025-07-06,TV,9,The Apothecary Diaries,The Apothecary Diaries: Season 2,25,220542.0,tv,The Apothecary Diaries,Animation|Drama|Mystery,23.0,2023-10-22,8.586,514.0,50.6031,ja,JP,,,Katsuyuki Konishi|Aoi Yuuki|Takeo Otsuka,3.62,,1.0,48.0,Returning Series,623.0,0,2,1,17
Japan,JP,2025-07-06,TV,10,Cinderella Closet,Cinderella Closet: Season 1,1,293431.0,tv,Cinderella Closet,Drama,20.0,2025-07-02,7.636,11.0,4.1583,ja,JP,,,Leo Matsumoto|Ichika Osaki|Kei Yamazaki|Karuma|Rintaro Hachimura,0.94,Wakana Yanai,1.0,12.0,Ended,4.0,0,1,0,17
