country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,language,tmdb_id,tmdb_type,tmdb_title,genres,runtime_minutes,release_date,tmdb_rating,tmdb_vote_count,tmdb_popularity,original_language,production_countries,budget_usd,revenue_usd,top_cast,avg_cast_popularity,director,num_seasons,num_episodes,status,days_since_release,is_korean,season_number,is_sequel,competing_titles_this_week
South Korea,KR,2026-01-25,Films,6,Until Dawn,,1,English,1232546.0,movie,Until Dawn,Horror|Mystery,103.0,2025-04-23,6.334,1299.0,5.8059,en,US,15000000.0,54105064.0,Odessa A'zion|Maia Mitchell|Peter Stormare|David F. Sandberg|Ji-young Yoo,2.89,David F. Sandberg,,,Released,277.0,0,1,0,20
South Korea,KR,2026-01-25,Films,7,Dead to Rights,,1,English,1500536.0,movie,Dead to Rights,Drama|War|History,137.0,2025-07-19,8.0,67.0,3.6758,zh,CN,20000000.0,422785908.0,Liu Haoran|Zhai Yujia|Wang Zhener|Gao Ye|Eric Wang Chuanjun,1.94,Shen Ao,,,Released,190.0,0,1,0,20
South Korea,KR,2026-01-25,Films,8,Cosmic Princess Kaguya!,,1,English,1575337.0,movie,Cosmic Princess Kaguya!,Animation|Fantasy|Music|Science Fiction,141.0,2026-01-22,8.3,50.0,17.729,ja,JP,0.0,0.0,Yoshitsugu Matsuoka|Saori Hayami|Maaya Sakamoto|Kenichi Suzumura|Natsuki Hanae,3.43,Shingo Yamashita,,,Released,3.0,0,1,0,20
South Korea,KR,2026-01-25,Films,9,A Quiet Place: Day One,,1,English,762441.0,movie,A Quiet Place: Day One,Horror|Science Fiction|Thriller,100.0,2024-06-26,6.665,3187.0,9.3517,en,US,67000000.0,261907653.0,Joseph Quinn|Lupita Nyong'o|Djimon Hounsou|Alfie Todd|Eliane Umuhire,3.3,Michael Sarnoski,,,Released,578.0,0,1,0,20
South Korea,KR,2026-01-25,Films,10,KPop Demon Hunters,,32,English,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,219.0,0,1,0,20
South Korea,KR,2026-01-25,TV,1,Can This Love Be Translated?,Can This Love Be Translated?: Limited Series,2,English,229891.0,tv,Can This Love Be Translated?,Drama|Comedy,75.0,2026-01-16,8.6,75.0,19.5449,ko,KR,,,Go Youn-jung|Kim Seon-ho|Lee E-dam|Sota Fukushi|Choi Woo-sung,3.09,Hong Jeong-eun|Hong Mi-ran|Yoo Young-eun,1.0,12.0,Ended,9.0,1,1,0,20
South Korea,KR,2026-01-25,TV,2,Single’s Inferno,Single’s Inferno: Season 5,1,English,139798.0,tv,Single's Inferno,Reality|Comedy|Talk,60.0,2021-12-18,7.724,85.0,26.3693,ko,KR,,,Jo Yi-geon|Dex|Lee Da-hee|Hong Jin-kyung|Hanhae,2.58,Kim Jae-won|Kim Na-hyun,5.0,53.0,Returning Series,1499.0,1,5,1,20
South Korea,KR,2026-01-25,TV,3,Undercover Miss Hong,Undercover Miss Hong: Limited Series,2,English,293608.0,tv,Undercover Miss Hong,Crime|Comedy|Drama,,2026-01-17,7.2,5.0,17.026,ko,KR,,,Go Kyung-pyo|Park Shin-hye|Kim Won-hae|Ha Yoon-kyung|Choi Ji-su,2.23,,1.0,16.0,Returning Series,8.0,1,1,0,20
South Korea,KR,2026-01-25,TV,4,No Tail to Tell,No Tail to Tell: Limited Series,2,English,270420.0,tv,No Tail to Tell,Sci-Fi & Fantasy|Comedy|Drama,60.0,2026-01-16,7.909,11.0,15.0649,ko,KR,,,Hong Soo-hyun|Lomon|Kim Hye-yoon|Lee Si-woo|Choi Seung-yoon,1.74,Kim Jeong-kwon,1.0,12.0,Returning Series,9.0,1,1,0,20
South Korea,KR,2026-01-25,TV,5,Jujutsu Kaisen,Jujutsu Kaisen: Season 3,3,English,95479.0,tv,JUJUTSU KAISEN,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2020-10-03,8.56,4197.0,185.2808,ja,JP,,,,0.0,,1.0,59.0,Returning Series,1940.0,0,3,1,20
South Korea,KR,2026-01-25,TV,6,To My Beloved Thief,To My Beloved Thief: Season 1,3,English,301886.0,tv,To My Beloved Thief,Sci-Fi & Fantasy|Comedy|Drama,,2026-01-03,9.6,5.0,8.6279,ko,KR,,,Hong Min-gi|Choi Won-young|Nam Ji-hyun|Ha Seok-jin|Moon Sang-min,1.76,,1.0,16.0,Returning Series,22.0,1,1,0,20
South Korea,KR,2026-01-25,TV,7,Match To Marry: With Parents,Match To Marry: With Parents 2026,3,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2026-01-25,TV,8,Positively Yours,Positively Yours: Season 1,1,English,296009.0,tv,Positively Yours,Comedy|Family|Drama,,2026-01-17,9.0,3.0,10.1878,ko,KR,,,Kim Ki-doo|Choi Jin-hyuk|Hong Jong-hyun|Oh Yeon-seo|Son Byung-ho,1.57,,1.0,12.0,Returning Series,8.0,1,1,0,20
South Korea,KR,2026-01-25,TV,9,Culinary Class Wars,Culinary Class Wars: Season 2,6,English,245684.0,tv,Culinary Class Wars,Reality,60.0,2024-09-17,8.476,62.0,13.2212,ko,KR,,,Nam Doh-hyeong|Jung Ho-young|Paik Jong-won|Song Hoon|Raymon Kim,0.81,Kim Hak-min|Kim Eun-ji,2.0,25.0,Returning Series,495.0,1,2,1,20
South Korea,KR,2026-01-25,TV,10,Hell's Paradise: Jigokuraku,Hell's Paradise: Jigokuraku: Season 2,1,English,117465.0,tv,Hell's Paradise,Animation|Action & Adventure|Sci-Fi & Fantasy,25.0,2023-04-01,8.142,394.0,69.7477,ja,JP,,,Rie Takahashi|Yumiri Hanamori|Konomi Kohara|Ryohei Kimura|Daiki Yamashita,2.33,Yuji Kaku,1.0,25.0,Returning Series,1030.0,0,2,1,20
South Korea,KR,2026-01-18,Films,1,The Ugly,,2,English,40961.0,movie,The Ugly,Horror|Thriller,93.0,1997-08-26,5.909,55.0,0.4945,fr,NZ,0.0,0.0,Katrina Browne|Beth Allen|Darien Takle|Paolo Rotondo|Scott Wills,1.56,Scott Reynolds,,,Released,10372.0,0,1,0,20
South Korea,KR,2026-01-18,Films,2,The Rip,,1,English,1306368.0,movie,The Rip,Action|Thriller|Crime,113.0,2026-01-13,7.063,1202.0,78.6886,en,US,100000000.0,0.0,Ben Affleck|Matt Damon|Scott Adkins|Teyana Taylor|Sasha Calle,6.23,Joe Carnahan,,,Released,5.0,0,1,0,20
South Korea,KR,2026-01-18,Films,3,Homeward Bound,,1,English,1177450.0,movie,ICAC: Homeward Bound,,51.0,1978-03-01,0.0,0.0,4.2913,cn,HK,0.0,0.0,Damian Lau Chung-Yan|Mary Cheung|Kwan Chung|Tian Qing|May Che Yuet-Mei,1.12,Ann Hui,,,Released,17490.0,0,1,0,20
South Korea,KR,2026-01-18,Films,4,The Great Flood,,5,English,982843.0,movie,The Great Flood,Science Fiction|Adventure|Drama,107.0,2025-09-18,5.984,592.0,34.7785,ko,KR,0.0,0.0,Kim Da-mi|Lee Dong-chan|Cho Seung-yeon|Yuna|Kim Byung-nam,1.36,Kim Byung-woo,,,Released,122.0,1,1,0,20
South Korea,KR,2026-01-18,Films,5,People We Meet on Vacation,,1,English,1034716.0,movie,People We Meet on Vacation,Romance|Comedy|Drama,116.0,2026-01-06,7.023,459.0,13.9759,en,US,1000000.0,0.0,Tom Blyth|Jameela Jamil|Emily Bader|Sarah Catherine Hook|Lucien Laviscount,3.1,Brett Haley,,,Released,12.0,0,1,0,20
South Korea,KR,2026-01-18,Films,6,Missing You,,1,English,390433.0,movie,Missing You,Crime|Thriller,108.0,2016-03-10,7.16,78.0,6.9126,ko,KR,0.0,0.0,Kim Won-hae|Shim Eun-kyung|Jung Hae-kyun|Lee Gap-seon|Jung Chan-hoon,1.38,Mo Hong-jin,,,Released,3601.0,1,1,0,20
South Korea,KR,2026-01-18,Films,7,Your Letter,,2,English,717787.0,movie,Your Letter,Animation|Drama|Mystery|Adventure,97.0,2025-10-01,7.1,14.0,0.7778,ko,KR,0.0,0.0,Nam Doh-hyeong|Lee Soo-hyun|Kim Yeon-woo|Kim Hyeon-uk|Kim Min-ju,0.96,Kim Yong-hwan,,,Released,109.0,1,1,0,20
South Korea,KR,2026-01-18,Films,8,KPop Demon Hunters,,31,English,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,212.0,0,1,0,20
South Korea,KR,2026-01-18,Films,9,The Net,,1,English,1642.0,movie,The Net,Crime|Drama|Mystery|Thriller|Action,114.0,1995-07-28,6.0,1478.0,3.0925,en,US,22000000.0,110627965.0,Sandra Bullock|David Winkler|Brad Hill|Wendy Gazelle|Obba Babatundé,3.47,Irwin Winkler,,,Released,11132.0,0,1,0,20
South Korea,KR,2026-01-18,Films,10,Murder Report,,6,English,1151766.0,movie,Murderer Report,Drama|Thriller,108.0,2025-09-05,7.1,25.0,4.6114,ko,KR,0.0,0.0,Cho Yeo-jeong|Jung Sung-il|Choi Su-im|Kim Tae-han,1.36,Cho Young-jun,,,Released,135.0,1,1,0,20
South Korea,KR,2026-01-18,TV,1,Can This Love Be Translated?,Can This Love Be Translated?: Limited Series,1,English,229891.0,tv,Can This Love Be Translated?,Drama|Comedy,75.0,2026-01-16,8.6,75.0,19.5449,ko,KR,,,Go Youn-jung|Kim Seon-ho|Lee E-dam|Sota Fukushi|Choi Woo-sung,3.09,Hong Jeong-eun|Hong Mi-ran|Yoo Young-eun,1.0,12.0,Ended,2.0,1,1,0,20
South Korea,KR,2026-01-18,TV,2,Culinary Class Wars,Culinary Class Wars: Season 2,5,English,245684.0,tv,Culinary Class Wars,Reality,60.0,2024-09-17,8.476,62.0,13.2212,ko,KR,,,Nam Doh-hyeong|Jung Ho-young|Paik Jong-won|Song Hoon|Raymon Kim,0.81,Kim Hak-min|Kim Eun-ji,2.0,25.0,Returning Series,488.0,1,2,1,20
South Korea,KR,2026-01-18,TV,3,No Tail to Tell,No Tail to Tell: Limited Series,1,English,270420.0,tv,No Tail to Tell,Sci-Fi & Fantasy|Comedy|Drama,60.0,2026-01-16,7.909,11.0,15.0649,ko,KR,,,Hong Soo-hyun|Lomon|Kim Hye-yoon|Lee Si-woo|Choi Seung-yoon,1.74,Kim Jeong-kwon,1.0,12.0,Returning Series,2.0,1,1,0,20
South Korea,KR,2026-01-18,TV,4,To My Beloved Thief,To My Beloved Thief: Season 1,2,English,301886.0,tv,To My Beloved Thief,Sci-Fi & Fantasy|Comedy|Drama,,2026-01-03,9.6,5.0,8.6279,ko,KR,,,Hong Min-gi|Choi Won-young|Nam Ji-hyun|Ha Seok-jin|Moon Sang-min,1.76,,1.0,16.0,Returning Series,15.0,1,1,0,20
South Korea,KR,2026-01-18,TV,5,Jujutsu Kaisen,Jujutsu Kaisen: Season 3,2,English,95479.0,tv,JUJUTSU KAISEN,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2020-10-03,8.56,4197.0,185.2808,ja,JP,,,,0.0,,1.0,59.0,Returning Series,1933.0,0,3,1,20
South Korea,KR,2026-01-18,TV,6,Taxi Driver,Taxi Driver: Season 3,9,English,119769.0,tv,Taxi Driver,Action & Adventure|Crime|Drama,64.0,2021-04-09,8.183,172.0,27.8349,ko,KR,,,Lee Je-hoon|Kim Eui-sung|Pyo Ye-jin|Bae Yu-ram|Jang Hyuk-jin,1.58,Lee Ok-gyu,3.0,48.0,Ended,1745.0,1,3,1,20
South Korea,KR,2026-01-18,TV,7,Pro Bono,Pro Bono: Limited Series,6,English,284744.0,tv,Pro Bono,Comedy|Drama,,2025-12-06,8.192,26.0,7.6537,ko,KR,,,So Joo-yeon|Jung Kyung-ho|Lee You-young|Kim Kap-soo|Choi Dae-hoon,1.54,Kim Seong-yoon|Baek Sang-Hoon|Moon Yoo-seok,1.0,12.0,Ended,43.0,1,1,0,20
South Korea,KR,2026-01-18,TV,8,Match To Marry: With Parents,Match To Marry: With Parents 2026,2,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2026-01-18,TV,9,Undercover Miss Hong,Undercover Miss Hong: Limited Series,1,English,293608.0,tv,Undercover Miss Hong,Crime|Comedy|Drama,,2026-01-17,7.2,5.0,17.026,ko,KR,,,Go Kyung-pyo|Park Shin-hye|Kim Won-hae|Ha Yoon-kyung|Choi Ji-su,2.23,,1.0,16.0,Returning Series,1.0,1,1,0,20
South Korea,KR,2026-01-18,TV,10,Love Me,Love Me: Season 1,5,English,139628.0,tv,Love Me,Drama,43.0,2021-12-26,6.0,29.0,6.1938,en,AU|SE,,,Hugo Weaving|Bojana Novaković|William Lodder|Bob Morley|Mitzi Ruhlmann,1.69,Josephine Bornebusch,2.0,12.0,Ended,1484.0,0,1,0,20
South Korea,KR,2026-01-11,Films,1,The Ugly,,1,English,40961.0,movie,The Ugly,Horror|Thriller,93.0,1997-08-26,5.909,55.0,0.4945,fr,NZ,0.0,0.0,Katrina Browne|Beth Allen|Darien Takle|Paolo Rotondo|Scott Wills,1.56,Scott Reynolds,,,Released,10365.0,0,1,0,20
South Korea,KR,2026-01-11,Films,2,Your Letter,,1,English,717787.0,movie,Your Letter,Animation|Drama|Mystery|Adventure,97.0,2025-10-01,7.1,14.0,0.7778,ko,KR,0.0,0.0,Nam Doh-hyeong|Lee Soo-hyun|Kim Yeon-woo|Kim Hyeon-uk|Kim Min-ju,0.96,Kim Yong-hwan,,,Released,102.0,1,1,0,20
South Korea,KR,2026-01-11,Films,3,The Great Flood,,4,English,982843.0,movie,The Great Flood,Science Fiction|Adventure|Drama,107.0,2025-09-18,5.984,592.0,34.7785,ko,KR,0.0,0.0,Kim Da-mi|Lee Dong-chan|Cho Seung-yeon|Yuna|Kim Byung-nam,1.36,Kim Byung-woo,,,Released,115.0,1,1,0,20
South Korea,KR,2026-01-11,Films,4,Togo,,2,English,606856.0,movie,Togo,Adventure|Family,113.0,2019-12-20,8.133,2204.0,3.8191,en,US,0.0,0.0,Willem Dafoe|Zahn McClarnon|Michael Gaston|Julianne Nicholson|Richard Dormer,3.66,Ericson Core,,,Released,2214.0,0,1,0,20
South Korea,KR,2026-01-11,Films,5,Beasts Clawing at Straws,,2,English,571648.0,movie,Beasts Clawing at Straws,Mystery|Thriller|Crime|Drama,108.0,2020-02-19,7.087,271.0,1.7833,ko,KR,0.0,5707415.0,Lee E-dam|Jung Woo-sung|Jeon Do-yeon|Bae Sung-woo|Hwang In-sung,1.85,Kim Yong-hoon,,,Released,2153.0,1,1,0,20
South Korea,KR,2026-01-11,Films,6,Murder Report,,5,English,1151766.0,movie,Murderer Report,Drama|Thriller,108.0,2025-09-05,7.1,25.0,4.6114,ko,KR,0.0,0.0,Cho Yeo-jeong|Jung Sung-il|Choi Su-im|Kim Tae-han,1.36,Cho Young-jun,,,Released,128.0,1,1,0,20
South Korea,KR,2026-01-11,Films,7,Omniscient Reader: The Prophecy,,6,English,1131759.0,movie,Omniscient Reader: The Prophecy,Action|Adventure|Fantasy,117.0,2025-07-23,6.805,64.0,34.1091,ko,KR,0.0,9187679.0,JISOO|Lee Min-ho|Ahn Hyo-seop|Park Ho-san|Shin Seung-ho,3.12,Kim Byung-woo,,,Released,172.0,1,1,0,20
South Korea,KR,2026-01-11,Films,8,Bread Barbershop: The Bakerytown Baddies,,3,English,1521915.0,movie,Bread Barbershop: The Bakerytown Baddies,Animation|Family,71.0,2025-09-27,0.0,0.0,0.1133,ko,KR,0.0,0.0,Kang Shi-hyun|Kim Chae-ha|Kim Yeon-woo|Um Sang-hyun|Park Yun-hee,0.98,Jung Ji-hwan,,,Released,106.0,1,1,0,20
South Korea,KR,2026-01-11,Films,9,KPop Demon Hunters,,30,English,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,205.0,0,1,0,20
South Korea,KR,2026-01-11,Films,10,The Land of Morning Calm,,2,English,1339592.0,movie,The Land of Morning Calm,Drama,114.0,2024-11-27,6.625,5.0,0.6269,ko,KR,0.0,0.0,Yoo Soon-woong|Na Jong-min|Yang Hee-kyung|Park Jong-hwan|Jung Hoe-ryn,1.08,Park Ri-woong,,,Released,410.0,1,1,0,20
South Korea,KR,2026-01-11,TV,1,Culinary Class Wars,Culinary Class Wars: Season 2,4,English,245684.0,tv,Culinary Class Wars,Reality,60.0,2024-09-17,8.476,62.0,13.2212,ko,KR,,,Nam Doh-hyeong|Jung Ho-young|Paik Jong-won|Song Hoon|Raymon Kim,0.81,Kim Hak-min|Kim Eun-ji,2.0,25.0,Returning Series,481.0,1,2,1,20
South Korea,KR,2026-01-11,TV,2,Taxi Driver,Taxi Driver: Season 3,8,English,119769.0,tv,Taxi Driver,Action & Adventure|Crime|Drama,64.0,2021-04-09,8.183,172.0,27.8349,ko,KR,,,Lee Je-hoon|Kim Eui-sung|Pyo Ye-jin|Bae Yu-ram|Jang Hyuk-jin,1.58,Lee Ok-gyu,3.0,48.0,Ended,1738.0,1,3,1,20
South Korea,KR,2026-01-11,TV,3,To My Beloved Thief,To My Beloved Thief: Season 1,1,English,301886.0,tv,To My Beloved Thief,Sci-Fi & Fantasy|Comedy|Drama,,2026-01-03,9.6,5.0,8.6279,ko,KR,,,Hong Min-gi|Choi Won-young|Nam Ji-hyun|Ha Seok-jin|Moon Sang-min,1.76,,1.0,16.0,Returning Series,8.0,1,1,0,20
South Korea,KR,2026-01-11,TV,4,Jujutsu Kaisen,Jujutsu Kaisen: Season 3,1,English,95479.0,tv,JUJUTSU KAISEN,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2020-10-03,8.56,4197.0,185.2808,ja,JP,,,,0.0,,1.0,59.0,Returning Series,1926.0,0,3,1,20
South Korea,KR,2026-01-11,TV,5,Pro Bono,Pro Bono: Limited Series,5,English,284744.0,tv,Pro Bono,Comedy|Drama,,2025-12-06,8.192,26.0,7.6537,ko,KR,,,So Joo-yeon|Jung Kyung-ho|Lee You-young|Kim Kap-soo|Choi Dae-hoon,1.54,Kim Seong-yoon|Baek Sang-Hoon|Moon Yoo-seok,1.0,12.0,Ended,36.0,1,1,0,20
South Korea,KR,2026-01-11,TV,6,Match To Marry: With Parents,Match To Marry: With Parents 2026,1,English,,,,,,,,,,,,,,,,,,,,,0,1,0,20
South Korea,KR,2026-01-11,TV,7,Cashero,Cashero: Limited Series,3,English,238458.0,tv,Cashero,Action & Adventure|Drama,,2025-12-26,7.262,63.0,13.6326,ko,KR,,,Lee Jun-ho|Lee Chae-min|Kang Hanna|Shin Su-hyun|Kim Hye-jun,1.74,Lee Chang-min|Jeon Chan-ho,1.0,8.0,Ended,16.0,1,1,0,20
South Korea,KR,2026-01-11,TV,8,Love Me,Love Me: Season 1,4,English,139628.0,tv,Love Me,Drama,43.0,2021-12-26,6.0,29.0,6.1938,en,AU|SE,,,Hugo Weaving|Bojana Novaković|William Lodder|Bob Morley|Mitzi Ruhlmann,1.69,Josephine Bornebusch,2.0,12.0,Ended,1477.0,0,1,0,20
South Korea,KR,2026-01-11,TV,9,No Mercy,No Mercy: Season 1,2,English,72400.0,tv,NO.MERCY,Reality,90.0,2014-12-10,0.0,0.0,0.7845,ko,,,,Kim Da-som|Yoon Bo-ra|Giriboy|K.Will|Hyolyn,1.14,,1.0,10.0,Ended,4050.0,1,1,0,20
South Korea,KR,2026-01-11,TV,9,No Mercy,No Mercy: Season 1,2,English,72400.0,tv,NO.MERCY,Reality,90.0,2014-12-10,0.0,0.0,0.7845,ko,,,,Kim Da-som|Yoon Bo-ra|Giriboy|K.Will|Hyolyn,1.14,,1.0,10.0,Ended,4050.0,1,1,0,20
South Korea,KR,2026-01-11,TV,10,Idol I,Idol I: 시즌 1,3,English,13700.0,tv,Indian Idol,Reality,75.0,2004-10-28,6.1,14.0,12.8342,hi,IN,,,Shreya Ghoshal|Vishal Dadlani|Badshah|Aditya Narayan,1.06,,16.0,408.0,Returning Series,7745.0,0,1,0,20
South Korea,KR,2026-01-04,Films,1,The Great Flood,,3,English,982843.0,movie,The Great Flood,Science Fiction|Adventure|Drama,107.0,2025-09-18,5.984,592.0,34.7785,ko,KR,0.0,0.0,Kim Da-mi|Lee Dong-chan|Cho Seung-yeon|Yuna|Kim Byung-nam,1.36,Kim Byung-woo,,,Released,108.0,1,1,0,20
South Korea,KR,2026-01-04,Films,2,Bread Barbershop: The Bakerytown Baddies,,2,English,1521915.0,movie,Bread Barbershop: The Bakerytown Baddies,Animation|Family,71.0,2025-09-27,0.0,0.0,0.1133,ko,KR,0.0,0.0,Kang Shi-hyun|Kim Chae-ha|Kim Yeon-woo|Um Sang-hyun|Park Yun-hee,0.98,Jung Ji-hwan,,,Released,99.0,1,1,0,20
South Korea,KR,2026-01-04,Films,3,The Land of Morning Calm,,1,English,1339592.0,movie,The Land of Morning Calm,Drama,114.0,2024-11-27,6.625,5.0,0.6269,ko,KR,0.0,0.0,Yoo Soon-woong|Na Jong-min|Yang Hee-kyung|Park Jong-hwan|Jung Hoe-ryn,1.08,Park Ri-woong,,,Released,403.0,1,1,0,20
South Korea,KR,2026-01-04,Films,4,Omniscient Reader: The Prophecy,,5,English,1131759.0,movie,Omniscient Reader: The Prophecy,Action|Adventure|Fantasy,117.0,2025-07-23,6.805,64.0,34.1091,ko,KR,0.0,9187679.0,JISOO|Lee Min-ho|Ahn Hyo-seop|Park Ho-san|Shin Seung-ho,3.12,Kim Byung-woo,,,Released,165.0,1,1,0,20
South Korea,KR,2026-01-04,Films,5,Murder Report,,4,English,1151766.0,movie,Murderer Report,Drama|Thriller,108.0,2025-09-05,7.1,25.0,4.6114,ko,KR,0.0,0.0,Cho Yeo-jeong|Jung Sung-il|Choi Su-im|Kim Tae-han,1.36,Cho Young-jun,,,Released,121.0,1,1,0,20
South Korea,KR,2026-01-04,Films,6,Togo,,1,English,606856.0,movie,Togo,Adventure|Family,113.0,2019-12-20,8.133,2204.0,3.8191,en,US,0.0,0.0,Willem Dafoe|Zahn McClarnon|Michael Gaston|Julianne Nicholson|Richard Dormer,3.66,Ericson Core,,,Released,2207.0,0,1,0,20
South Korea,KR,2026-01-04,Films,7,KPop Demon Hunters,,29,English,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,198.0,0,1,0,20
South Korea,KR,2026-01-04,Films,8,Wake Up Dead Man: A Knives Out Mystery,,4,English,812583.0,movie,Wake Up Dead Man: A Knives Out Mystery,Thriller|Mystery|Comedy,145.0,2025-11-26,7.2,2077.0,18.0857,en,US,210000000.0,4000000.0,Mila Kunis|Josh Brolin|Daniel Craig|Joseph Gordon-Levitt|Josh O'Connor,5.79,Rian Johnson,,,Released,39.0,0,1,0,20
South Korea,KR,2026-01-04,Films,9,Pretty Crazy,,6,English,873797.0,movie,Pretty Crazy,Romance|Comedy|Mystery,113.0,2025-08-13,7.093,27.0,3.8022,ko,KR,0.0,0.0,Ahn Bo-hyun|Yoona|Shin Hyun-soo|Baek Seung-chul|Song Duk-ho,1.98,Lee Sang-geun,,,Released,144.0,1,1,0,20
South Korea,KR,2026-01-04,Films,10,Beasts Clawing at Straws,,1,English,571648.0,movie,Beasts Clawing at Straws,Mystery|Thriller|Crime|Drama,108.0,2020-02-19,7.087,271.0,1.7833,ko,KR,0.0,5707415.0,Lee E-dam|Jung Woo-sung|Jeon Do-yeon|Bae Sung-woo|Hwang In-sung,1.85,Kim Yong-hoon,,,Released,2146.0,1,1,0,20
South Korea,KR,2026-01-04,TV,1,Culinary Class Wars,Culinary Class Wars: Season 2,3,English,245684.0,tv,Culinary Class Wars,Reality,60.0,2024-09-17,8.476,62.0,13.2212,ko,KR,,,Nam Doh-hyeong|Jung Ho-young|Paik Jong-won|Song Hoon|Raymon Kim,0.81,Kim Hak-min|Kim Eun-ji,2.0,25.0,Returning Series,474.0,1,2,1,20
South Korea,KR,2026-01-04,TV,2,Cashero,Cashero: Limited Series,2,English,238458.0,tv,Cashero,Action & Adventure|Drama,,2025-12-26,7.262,63.0,13.6326,ko,KR,,,Lee Jun-ho|Lee Chae-min|Kang Hanna|Shin Su-hyun|Kim Hye-jun,1.74,Lee Chang-min|Jeon Chan-ho,1.0,8.0,Ended,9.0,1,1,0,20
South Korea,KR,2026-01-04,TV,3,Taxi Driver,Taxi Driver: Season 3,7,English,119769.0,tv,Taxi Driver,Action & Adventure|Crime|Drama,64.0,2021-04-09,8.183,172.0,27.8349,ko,KR,,,Lee Je-hoon|Kim Eui-sung|Pyo Ye-jin|Bae Yu-ram|Jang Hyuk-jin,1.58,Lee Ok-gyu,3.0,48.0,Ended,1731.0,1,3,1,20
South Korea,KR,2026-01-04,TV,4,No Mercy,No Mercy: Season 1,1,English,72400.0,tv,NO.MERCY,Reality,90.0,2014-12-10,0.0,0.0,0.7845,ko,,,,Kim Da-som|Yoon Bo-ra|Giriboy|K.Will|Hyolyn,1.14,,1.0,10.0,Ended,4043.0,1,1,0,20
South Korea,KR,2026-01-04,TV,4,No Mercy,No Mercy: Season 1,1,English,72400.0,tv,NO.MERCY,Reality,90.0,2014-12-10,0.0,0.0,0.7845,ko,,,,Kim Da-som|Yoon Bo-ra|Giriboy|K.Will|Hyolyn,1.14,,1.0,10.0,Ended,4043.0,1,1,0,20
South Korea,KR,2026-01-04,TV,5,Pro Bono,Pro Bono: Limited Series,4,English,284744.0,tv,Pro Bono,Comedy|Drama,,2025-12-06,8.192,26.0,7.6537,ko,KR,,,So Joo-yeon|Jung Kyung-ho|Lee You-young|Kim Kap-soo|Choi Dae-hoon,1.54,Kim Seong-yoon|Baek Sang-Hoon|Moon Yoo-seok,1.0,12.0,Ended,29.0,1,1,0,20
South Korea,KR,2026-01-04,TV,6,The Price of Confession,The Price of Confession: Season 1,5,English,209110.0,tv,The Price of Confession,Mystery|Drama,50.0,2025-12-05,8.0,51.0,8.9215,ko,KR,,,Kim Go-eun|Jin Sun-kyu|Choi Young-jun|Jeon Do-yeon|Park Hae-soo,1.73,Kwon Jong-kwan|Lee Jung-hyo,1.0,12.0,Ended,30.0,1,1,0,20
South Korea,KR,2026-01-04,TV,7,Love Me,Love Me: Season 1,3,English,139628.0,tv,Love Me,Drama,43.0,2021-12-26,6.0,29.0,6.1938,en,AU|SE,,,Hugo Weaving|Bojana Novaković|William Lodder|Bob Morley|Mitzi Ruhlmann,1.69,Josephine Bornebusch,2.0,12.0,Ended,1470.0,0,1,0,20
South Korea,KR,2026-01-04,TV,8,Idol I,Idol I: 시즌 1,2,English,13700.0,tv,Indian Idol,Reality,75.0,2004-10-28,6.1,14.0,12.8342,hi,IN,,,Shreya Ghoshal|Vishal Dadlani|Badshah|Aditya Narayan,1.06,,16.0,408.0,Returning Series,7738.0,0,1,0,20
